B/C residual exact complement-frontier GMP verifier
VERIFIES exact frontier for window_bound(q) * M_K < 2^(2q)
where M_K=sum_{d=0}^K (d+1)*s_d and s_{n+1}=n*s_n+n*s_{n-1}-binom(n,2)*s_{n-2}
window_bound(q) is the residual j-q bound from cor:post29-bc-window-size-strata, with 30899-q for q>=29
host=optimus
q_min=15 q_max=218 k_cap=218 OpenMP threads=64
stable_progress index=10/218
stable_progress index=20/218
stable_progress index=30/218
stable_progress index=40/218
stable_progress index=50/218
stable_progress index=60/218
stable_progress index=70/218
stable_progress index=80/218
stable_progress index=90/218
stable_progress index=100/218
stable_progress index=110/218
stable_progress index=120/218
stable_progress index=130/218
stable_progress index=140/218
stable_progress index=150/218
stable_progress index=160/218
stable_progress index=170/218
stable_progress index=180/218
stable_progress index=190/218
stable_progress index=200/218
stable_progress index=210/218
stable_progress index=218/218
progress completed=25/204 last_q=61 failures=0
progress completed=50/204 last_q=117 failures=0
progress completed=75/204 last_q=152 failures=0
progress completed=100/204 last_q=176 failures=0
progress completed=125/204 last_q=197 failures=0
progress completed=150/204 last_q=21 failures=0
progress completed=175/204 last_q=35 failures=0
progress completed=200/204 last_q=128 failures=0
progress completed=204/204 last_q=134 failures=0
frontier q=95 window_bound=30804 K=42 lhs_bits=187 rhs_bits=191 margin_bits=190 log10_lhs_over_rhs=-1.08561270120809894 next_K=43 next_log10_lhs_over_rhs=0.552517033560462778 status=OK
frontier q=96 window_bound=30803 K=43 lhs_bits=192 rhs_bits=193 margin_bits=189 log10_lhs_over_rhs=-0.0495570566355425512 next_K=44 next_log10_lhs_over_rhs=1.59845976891838149 status=OK
frontier q=97 window_bound=30802 K=43 lhs_bits=192 rhs_bits=195 margin_bits=194 log10_lhs_over_rhs=-0.651631147289272405 next_K=44 next_log10_lhs_over_rhs=0.996385678264658736 status=OK
frontier q=98 window_bound=30801 K=43 lhs_bits=192 rhs_bits=197 margin_bits=196 log10_lhs_over_rhs=-1.2537052384007481 next_K=44 next_log10_lhs_over_rhs=0.394311587153175935 status=OK
frontier q=99 window_bound=30800 K=44 lhs_bits=198 rhs_bits=199 margin_bits=197 log10_lhs_over_rhs=-0.207762504416081129 next_K=45 next_log10_lhs_over_rhs=1.4499209538734803 status=OK
frontier q=100 window_bound=30799 K=44 lhs_bits=198 rhs_bits=201 margin_bits=200 log10_lhs_over_rhs=-0.809836596443140877 next_K=45 next_log10_lhs_over_rhs=0.847846861846420552 status=OK
frontier q=101 window_bound=30798 K=44 lhs_bits=198 rhs_bits=203 margin_bits=202 log10_lhs_over_rhs=-1.41191068892803884 next_K=45 next_log10_lhs_over_rhs=0.245772769361515486 status=OK
frontier q=102 window_bound=30797 K=45 lhs_bits=203 rhs_bits=205 margin_bits=204 log10_lhs_over_rhs=-0.356301323581249108 next_K=46 next_log10_lhs_over_rhs=1.31083794318624314 status=OK
frontier q=103 window_bound=30796 K=45 lhs_bits=203 rhs_bits=207 margin_bits=206 log10_lhs_over_rhs=-0.958375416981908756 next_K=46 next_log10_lhs_over_rhs=0.708763849785583488 status=OK
frontier q=104 window_bound=30795 K=45 lhs_bits=203 rhs_bits=209 margin_bits=208 log10_lhs_over_rhs=-1.56044951084049899 next_K=46 next_log10_lhs_over_rhs=0.106689755926993257 status=OK
